tone,0.000774812
secretary,0.00109178
careful,0.005740649
incident,0.001162217
narrow,0.001831373
vast,0.000598718
milk,0.000387406
association,0.001796154
sir,0.00764246
explanation,0.001972248
guilty,0.000669155
technical,0.000246531
ideal,0.000246531
massive,0.000563499
observation,0.005951962
definition,0.006867648
unfortunately,0.001514404
enormous,0.001021343
plenty,0.000352187
acquire,0.002958371
virtually,7.04374E-05
sharp,0.002676622
height,0.000528281
assistance,0.00246531
approve,0.000704374
bike,0.001584842
shout,0.003064028
closely,0.010283863
plus,0.000422624
sentence,0.000422624
knock,0.001760935
criticism,0.000739593
proper,0.00081003
goods,0.018912446
unusual,0.002359653
creation,0.000493062
convince,0.001338311
personality,0.022962598
passenger,0.000774812
diet,0.000211312
silent,0.002782278
besides,0.004648869
self,0.005775868
selection,0.002711841
bread,0.000387406
existing,0.006445024
consist,0.003944495
weak,0.004472776
hello,0.000352187
priority,0.000105656
sudden,0.001760935
suppose,0.005071494
lucky,0.000598718
roof,0.001796154
description,0.004472776
housing,0.010741706
tea,0.002676622
wash,0.001408748
library,0.000563499
reply,0.001479186
enable,0.001021343
expense,0.000774812
layer,0.001655279
factory,0.000246531
dramatic,0.000493062
gap,0.000986124
warning,0.000845249
settlement,0
moreover,0.000211312
excuse,0.001056561
excellent,0.001620061
formal,0.001620061
phase,0.000598718
coat,0.001303092
championship,3.52187E-05
widely,0.002711841
shall,0.005141931
error,0.000457843
saving,0.002570966
unable,0.000528281
symptom,0.00028175
bother,0.001197436
lake,0.001162217
territory,0.000774812
wedding,0.000316968
recover,0.001338311
brief,0.001338311
inform,0.004226245
fairly,0.000845249
resistance,0.000704374
discipline,0.000105656
immediate,0.00517715
negotiation,0.000140875
leading,0.006973304
involvement,0.001408748
tension,0.001021343
interpretation,0.004261464
potato,0.000316968
glad,0.001479186
opposite,0.001725717
preserve,0.000457843
joint,0.000457843
juice,3.52187E-05
sale,0.000352187
elect,0
emphasis,3.52187E-05
atmosphere,0.000352187
foundation,0.000387406
independence,0.001126999
arrange,0.001725717
distribution,0.000457843
objective,0.005353244
previously,0.000457843
illustrate,0.000246531
wound,0.001232655
iron,0.001056561
boot,0.001056561
bean,0.000140875
vary,0.000422624
competitive,0.000704374
rarely,0.001479186
urge,0.000316968
elsewhere,0.000352187
tomato,3.52187E-05
creature,0.003874058
employer,0.000598718
occasion,0.000633937
butter,0.000246531
ordinary,0.003380996
dominate,0.001232655
illness,0.004331901
gentleman,0.00137353
severe,0.004860182
boss,0.000176094
attach,0.001267873
habit,0.001725717
strongly,0.000845249
king,0.004543213
arrangement,0.001725717
breakfast,0.001126999
commission,0.000105656
usual,0.005705431
recognition,0.000457843
mood,0.000246531
concentrate,0.003310559
exception,0.003416215
constant,0.000493062
publication,0.001725717
exhibition,0.000140875
heavily,0.000352187
toy,0.000422624
capable,0.002958371
prisoner,0.001126999
surely,0.01116433
onion,0
birthday,0.000422624
assist,0.00246531
recovery,0.000316968
poem,7.04374E-05
employment,0.000598718
pure,0.001021343
grandmother,0.000246531
accompany,0.005846306
origin,0.001725717
teenager,0.000352187
journey,0.00299359
preparation,0.001972248
inner,0.001831373
coast,0.000598718
quietly,0.000774812
permanent,0.000880468
substantial,0.000704374
arise,0.001021343
cake,0.000352187
occasionally,0.000845249
effectively,0.00655068
provision,7.04374E-05
nevertheless,0.001126999
suggestion,0.003169684
reasonable,0.010072551
sensitive,0.001162217
rapidly,0.002148341
via,7.04374E-05
wage,0.000176094
mail,0.000211312
channel,0.000211312
deputy,3.52187E-05
mechanism,0.013242234
depth,0.001232655
flat,0.001338311
speaker,0.00028175
wealth,0.00028175
approval,0.000704374
impression,0.005564556
advise,0.000669155
valuable,0.000739593
phrase,0.003768402
latter,0.000528281
normally,0.000739593
stranger,0.000739593
external,0.000457843
champion,0
gently,0.001126999
relevant,0.000105656
stair,0.000915686
salad,0.000211312
representation,3.52187E-05
expansion,0.000422624
initially,0.001232655
electricity,0.001443967
rice,0.000140875
port,7.04374E-05
unlikely,0.001655279
odd,0.00137353
cabinet,0.000387406
recommendation,0.001584842
revolution,0.000105656
calm,0.000845249
occupy,0.000880468
translate,0.000176094
treaty,0
remarkable,0.002817497
considerable,0.001549623
tire,0.002535747
introduction,0.000352187
possess,0.002676622
profession,0.000387406
justify,0.000704374
variation,0.000176094
pollution,0.000140875
distinction,0.001937029
presentation,0.004507995
mainly,0.000140875
friendly,0.000950905
establishment,0.00109178
swim,0.000528281
delivery,0.000211312
naturally,0.004437557
relax,0.001056561
joy,0.002007466
partly,0.000176094
attractive,0.004543213
fault,0.000316968
partnership,0.000105656
unknown,0.002077904
shit,0.000704374
grandfather,0.000598718
originally,0.001725717
elderly,0.00137353
buyer,0
instance,0.000352187
vital,0.000352187
shortly,0.000493062
properly,0.000140875
council,3.52187E-05
transport,0.000105656
tendency,0.000316968
chapter,0.003451433
soup,0.000457843
wisdom,0.000105656
obligation,0.000739593
gradually,0.001162217
proportion,0.000352187
calculate,0.000563499
angle,0.00081003
efficient,0.001760935
ill,0.004331901
scheme,0.000880468
till,0.000493062
sufficient,0.000845249
membership,3.52187E-05
satisfy,0.00137353
trick,0.000739593
sequence,0.000493062
cow,0.000669155
detailed,0.003169684
yours,0.063675424
appointment,0.000457843
restriction,0.000176094
girlfriend,7.04374E-05
inflation,3.52187E-05
curious,0.001443967
valley,0.001408748
extension,0.000352187
distinguish,0.000880468
hungry,0.000422624
badly,0.000633937
appoint,0.000457843
temporary,0.00028175
uncle,0.000422624
lovely,0.006374586
arrival,0.002852715
ugly,0.000422624
dear,0.005106713
secondary,0.000246531
flour,7.04374E-05
captain,0.000704374
charity,0
coal,0.000140875
abroad,0.000739593
boyfriend,3.52187E-05
acceptable,0.004543213
unemployment,0
hence,0.00109178
monthly,3.52187E-05
airplane,0.000105656
pen,0.000633937
database,7.04374E-05
towel,0.000211312
possession,0.002676622
currency,0
weird,0.000563499
pension,7.04374E-05
behave,0.000880468
prize,0.000176094
republic,3.52187E-05
transaction,3.52187E-05
signature,0.000176094
lamp,0.001021343
sum,0.000633937
servant,0.001303092
toilet,0.000352187
quantity,0.000176094
o'clock,0
liability,7.04374E-05
aunt,0.000633937
agriculture,3.52187E-05
queen,0.000211312
bloody,0.000493062
fucking,0.000598718
unite,0.000669155
sock,0.000246531
exam,0.000176094
constitution,0.000105656
royal,0
bicycle,0.001831373
soap,0.000140875
pencil,0.000563499
behalf,0.000105656
kingdom,7.04374E-05
voluntary,3.52187E-05
sofa,0.000316968
goat,0.000316968
screw,0.000493062
suitable,0.000105656
seldom,0.000528281
glasses,0.004331901
excite,0.003099246
further,0.002887934
mile,0.00246531
god,0.00246531
behaviour,0.002289216
colour,0.001760935
lord,0.001655279
madam,0.001267873
centre,0.001197436
inch,0.001126999
afterwards,0.001021343
clever,0.000986124
honour,0.000986124
keen,0.000950905
railway,0.000845249
dollar,0.000845249
bye,0.000774812
grey,0.000774812
aloud,0.000774812
favour,0.000739593
amusing,0.000669155
absent,0.000633937
fuck,0.000598718
tidy,0.000598718
manufacture,0.000528281
neighbour,0.000493062
analyse,0.000457843
autumn,0.000457843
accommodation,0.000422624
whilst,0.000352187
amongst,0.000352187
advertisement,0.000352187
percent,0.000316968
tasty,0.00028175
labour,0.00028175
cupboard,0.00028175
useless,0.000246531
theatre,0.000211312
reckon,0.000211312
countryside,0.000211312
offence,0.000176094
crown,0.000176094
composer,0.000176094
humour,0.000176094
balcony,0.000140875
pupil,0.000140875
mum,0.000140875
pardon,0.000105656
umbrella,0.000105656
selfish,0.000105656
cinema,0.000105656
thirsty,0.000105656
defence,7.04374E-05
underground,7.04374E-05
cent,7.04374E-05
prince,7.04374E-05
organisation,3.52187E-05
surname,3.52187E-05
parliament,3.52187E-05
organise,3.52187E-05
pub,3.52187E-05
because of,0
used to,0
dodgy,0
congress,0
jewellery,0
alright,0
parliamentary,0
licence,0
metre,0
kilometre,0
laptop,0
criticise,0
co-operation,0
