his eyes,0.007926516
say,0.007926516
been,0.007846122
eyes,0.007746913
off,0.007647703
But I,0.00747152
before,0.007461257
enough,0.007445862
he had,0.00740652
and a,0.007389415
to me,0.007382573
get,0.0073381
see,0.007314153
with the,0.007307311
didn't,0.007281653
sure,0.00723889
After all,0.007221785
I have,0.007122575
almost,0.007021655
I'm not,0.00700626
like a,0.006978892
without,0.006879683
he shook his head,0.006876262
I thought,0.006862577
was a,0.006862577
shook his head,0.006855735
however,0.006847183
by the,0.006797578
any,0.006691526
at him,0.006691526
first,0.006676132
once,0.006671
but he,0.006650474
I shook my head,0.006629948
could,0.006541001
but the,0.006517054
into,0.006506791
around,0.006357976
please,0.006306661
it's a,0.00630495
Not a,0.006198898
yet,0.006176662
voice,0.006140741
himself,0.00613903
I do,0.006116794
had been,0.006096268
I'm sorry,0.006086005
is it,0.006044952
that is,0.006024426
God,0.005995347
much,0.00596969
Thought,0.005962848
as a,0.0059389
in his,0.005901269
come on,0.005901269
long,0.005844822
know,0.005824296
always,0.005814033
dead,0.005781533
can,0.005776402
her eyes,0.005764428
anything,0.005743902
people,0.005723376
better,0.005690876
I can,0.005654955
she thought,0.005624166
I didn't,0.005579693
way,0.005574561
but not,0.005542062
Perhaps,0.005514693
I will,0.00550443
I can't,0.005497588
he'd,0.005446273
at her,0.005429168
and she,0.005425747
called,0.005413773
is that,0.005408642
you have,0.005408642
the door,0.005388115
he thought,0.005360747
either,0.005341932
It's not,0.005254695
things,0.005239301
looked,0.005234169
as well,0.005230748
for a,0.005223906
those,0.005220485
to her,0.005196538
got,0.005189696
you can,0.005189696
the other,0.005176012
into the,0.005148644
She's,0.005129828
of them,0.005124696
there was a,0.005116144
Chapter,0.005083644
they are,0.005083644
They're,0.005061407
because,0.005061407
it wasn't,0.005028908
Fine,0.005010092
did you,0.004991276
as he,0.004987855
three,0.004977592
tell me,0.00497075
everything,0.004951935
these,0.004945093
and you,0.00493654
If I,0.004929698
came,0.004914303
We're,0.004909172
wasn't,0.004898909
Mrs,0.004897198
but it,0.004892067
other,0.004868119
through,0.004845883
face,0.004821936
no one,0.00480312
later,0.004774041
the same,0.004751805
his head,0.004731278
My Lord,0.004714173
both,0.004710752
this time,0.004700489
He didn't,0.004697068
to him,0.004683384
He looked,0.004649174
smiled,0.004642332
for a moment,0.004638911
replied,0.00463549
looking,0.004618385
hard,0.004592727
I'd,0.004591016
there was,0.00457049
of a,0.00457049
has,0.004551675
went,0.004543122
this was,0.004522596
little,0.004507201
left,0.004476412
What's,0.00447128
of it,0.004464438
But it was,0.004454175
true,0.004449044
Being,0.004447333
take,0.004431939
and said,0.004426807
hand,0.00440457
old,0.004401149
I did,0.004389176
What do you,0.004346413
done,0.004339571
You don't,0.004324176
finally,0.004320755
thing,0.004300229
She shook her head,0.004289966
He is,0.004276282
Laurence said,0.004272861
of his,0.004259177
help,0.004248914
do it,0.004221546
is a,0.004218125
There were,0.004173651
at me,0.00417023
What do you mean,0.004166809
gone,0.004165099
on the other hand,0.004153125
and his,0.004125757
you were,0.004118915
when he,0.004115494
She had,0.004112073
the man,0.004091547
turned,0.004064178
suddenly,0.004053915
as the,0.004026547
for you,0.004009442
would be,0.003995758
his face,0.003995758
anyway,0.003990626
inside,0.003971811
slowly,0.0039701
like that,0.003951285
out of,0.003930758
Sorry,0.003922206
as I,0.003917074
but she,0.003910232
work,0.00390168
every,0.003882864
Most,0.003864048
than,0.003855496
to his,0.003852075
I've,0.003845233
His voice,0.00383497
all the,0.003814444
made,0.003797338
you see,0.003793917
forward,0.003783654
going,0.003776812
I had,0.003763128
knew,0.003761418
through the,0.003739181
for me,0.003711813
Dr,0.003706681
someone,0.003706681
he says,0.00370155
we are,0.003684445
then he,0.003684445
you do,0.003677603
many,0.003677603
black,0.003672471
stop,0.00366905
great,0.00366905
isn't,0.003651945
already,0.003645103
he nodded,0.003639971
I told him,0.003638261
at all,0.00363655
I see,0.003633129
was the,0.003633129
life,0.003631419
if he,0.003626287
actually,0.003619445
can't,0.003573261
open,0.003562998
dark,0.003561288
stopped,0.003556156
and that,0.003554446
he did,0.003551025
There was no,0.003545893
and it,0.00353734
A few,0.003523656
ever,0.003520235
day,0.003518525
I could,0.003513393
behind,0.003497999
What is it,0.003494578
also,0.003487736
home,0.003477473
I nodded,0.003472341
coming,0.003460367
does,0.003450104
Wait,0.003443262
trying to,0.003438131
blood,0.003438131
mind,0.003405631
else,0.003405631
probably,0.003395368
men,0.003381684
she'd,0.003376552
and they,0.003376552
bad,0.003374842
light,0.003373131
name,0.003361158
What are you,0.003361158
stood,0.003347474
think,0.003320105
Don't you,0.00330129
wrong,0.003279053
What is,0.003263658
night,0.003255106
shook her head,0.003248264
in her,0.003246553
told,0.003215764
herself,0.003215764
said the,0.003208922
with me,0.003198659
whatever,0.003195238
What are you doing,0.003188396
about it,0.003188396
years,0.003184975
I guess,0.00316787
More than,0.003147344
is the,0.003140502
love,0.003114844
should,0.003114844
make,0.003113133
last,0.003108002
Temeraire said,0.003099449
Human,0.003097739
while,0.003090897
the first,0.003089186
When I,0.003089186
to say,0.003085765
laughed,0.003084055
Let,0.003078923
on his,0.003065239
Far,0.003061818
not the,0.003058397
she says,0.003054976
and so,0.003054976
You will,0.003048134
remember,0.003046423
But then,0.003041292
new,0.003025897
as you,0.003017345
We have,0.003013924
let me,0.00300366
Hey,0.003000239
I suppose,0.002996818
in my,0.002989976
Quite,0.002988266
need,0.002978003
smile,0.002974582
the way,0.002972871
together,0.002964319
he was a,0.002955766
instead,0.002942082
which was,0.002938661
her head,0.002928398
side,0.002928398
understand,0.002909582
We were,0.002907872
they had,0.002897609
Ah,0.002894188
alone,0.002892477
will be,0.002859977
a good,0.002859977
there's,0.002859977
leave,0.002854846
with her,0.00283603
heard,0.00283603
to you,0.00283603
But you,0.002832609
What was,0.002825767
hands,0.002822346
S,0.002817215
doing,0.002810373
you can't,0.002808662
As it,0.002798399
felt,0.002762478
Dortmunder said,0.002760768
close,0.002759057
just a,0.002757347
one of the,0.002750505
shrugged,0.002740242
myself,0.002733399
she didn't,0.002729978
of her,0.002723136
cold,0.002721426
there are,0.002719715
When the,0.002709452
did not,0.002706031
shit,0.002695768
on a,0.002685505
hell,0.002678663
went on,0.002675242
tell,0.0026684
a long,0.002658137
Not to,0.002651295
continued,0.002647874
Her voice,0.002644453
head,0.002637611
call,0.00263419
as she,0.00263419
such,0.002630769
she looked,0.002630769
words,0.002627348
soon,0.002623927
I would,0.002620506
at last,0.002620506
keep,0.002615374
he could,0.002613664
have you,0.002610243
mean,0.002606822
so I,0.002599979
What about,0.002596558
in this,0.002593137
might,0.002591427
couldn't,0.002589716
to do,0.002589716
he added,0.002589716
indeed,0.002588006
There is,0.002586295
very well,0.002582874
What happened,0.002572611
He smiled,0.00256919
white,0.002565769
he would,0.002562348
real,0.002557217
to go,0.002555506
when she,0.002552085
do not,0.002552085
at his,0.002548664
was not,0.002548664
with you,0.002545243
Captain,0.002538401
he knew,0.002524717
until,0.002523006
big,0.002521296
place,0.002519585
I knew,0.002517875
John,0.002516164
Under,0.002512743
have a,0.002507612
But they,0.00250077
May,0.002495638
quickly,0.002493928
And now,0.002483665
over the,0.002476823
a moment,0.002473402
one of,0.002469981
Can you,0.002459717
like the,0.002459717
about the,0.002456296
Of all,0.002449454
Mother,0.002449454
took,0.002447744
with his,0.002439191
what I,0.002432349
won't,0.002432349
the woman,0.002428928
right now,0.002422086
I couldn't,0.002422086
you mean,0.002418665
whispered,0.002418665
to my,0.002418665
wouldn't,0.002416955
everyone,0.002413534
I just,0.00240156
Joanna said,0.002394718
began,0.002391297
it had,0.002387876
to a,0.002387876
his hand,0.002381034
Her face,0.002381034
must,0.002377613
find,0.002365639
small,0.002363929
for her,0.002360508
seemed,0.002360508
kind of,0.002350245
of you,0.002343403
if it,0.002343403
as they,0.002339982
sound,0.002333139
believe,0.002333139
moved,0.002331429
added,0.002329718
doesn't,0.002322876
thanks,0.002319455
and her,0.002316034
found,0.002309192
answered,0.002309192
You're not,0.002309192
answer,0.002307482
you think,0.002305771
woman,0.002298929
He wasn't,0.002298929
a small,0.002292087
my eyes,0.002278403
hair,0.002276693
my lady,0.002274982
the room,0.002274982
for him,0.00226814
hurt,0.002252745
and if,0.002251035
going to,0.002251035
outside,0.002249324
was that,0.002244193
each,0.002239061
with him,0.002237351
saw,0.002237351
had a,0.002237351
point,0.002232219
was still,0.002227088
his own,0.002220246
She is,0.002220246
you want,0.002220246
if they,0.002216825
happened,0.002208272
red,0.002208272
she whispered,0.002206562
Tavi said,0.002206562
matter,0.002204851
lost,0.002192877
look at,0.002189456
do that,0.002189456
followed,0.002180904
Different,0.002158667
against,0.002156957
I told her,0.002155246
all of,0.002155246
Days,0.002153536
It seemed,0.002148404
The others,0.002148404
could be,0.002138141
It would,0.002138141
young,0.00213472
in that,0.00213472
Wynn,0.002121036
saying,0.002117615
as if,0.002117615
since,0.002115904
exactly,0.002114194
on her,0.002114194
after a moment,0.002109062
by the way,0.002103931
half,0.002095378
getting,0.002090247
began to,0.002090247
Sharpe said,0.002083405
feel,0.002071431
Father,0.002064589
thinking,0.002062878
after a,0.002062878
next,0.002052615
a bit,0.002052615
We'll,0.002052615
mine,0.002044063
boy,0.002044063
his hands,0.002042352
have to,0.00203551
started,0.002032089
I told you,0.002026958
less,0.002025247
room,0.002023537
have been,0.002021826
who was,0.002018405
in the end,0.002016695
I love you,0.002006432
pretty,0.002003011
deep,0.001991037
no more,0.001991037
you'll,0.001991037
I have to,0.001980774
and in,0.001980774
move,0.001977353
rather,0.001973932
I don't think,0.001970511
if she,0.001970511
past,0.001963669
It was the,0.001960248
I felt,0.001960248
sighed,0.001960248
death,0.001960248
and it was,0.001955116
then she,0.001953406
fell,0.001951695
Fear,0.001948274
I want,0.001946564
want,0.001944853
I saw,0.001936301
must be,0.001932879
of that,0.001932879
seen,0.001931169
for that matter,0.001929458
in any case,0.001924327
Stay,0.001919195
Water,0.001915774
that's what,0.001912353
toward the,0.001912353
four,0.001910643
sometimes,0.001908932
up the,0.001908932
we can,0.001905511
I need,0.00190209
moment,0.00190209
know that,0.001895248
And yet,0.001895248
word,0.001890117
a man,0.001888406
Damn,0.001884985
hear,0.001881564
anyone,0.001881564
feeling,0.001881564
Leesil,0.001881564
told him,0.001878143
she smiled,0.001878143
one of them,0.001878143
question,0.001876433
silence,0.001876433
Ms,0.001873012
was it,0.001871301
so much,0.00186788
ma petite,0.00186788
Power,0.00186788
give,0.001864459
She nodded,0.001861038
closed,0.001855906
others,0.001854196
Rose,0.001852485
you know that,0.001852485
Fucking,0.001849064
at the same time,0.001847354
kill,0.001847354
frowned,0.001838801
the last,0.001837091
or not,0.001837091
I wasn't,0.001837091
ask,0.001837091
put,0.00183538
Kelp said,0.00183367
is not,0.001830249
turned to,0.001830249
back to,0.001823407
agreed,0.001821696
girl,0.001818275
Richard said,0.001809723
he turned,0.001806302
for the first time,0.001806302
my head,0.001802881
the time,0.001799459
shouted,0.001797749
I heard,0.001796038
breath,0.001796038
feet,0.001789196
at that,0.001789196
own,0.001785775
It didn't,0.001785775
isn't it,0.001782354
part,0.001775512
fire,0.001772091
Magiere,0.001772091
looked at,0.001772091
Harry,0.001770381
it would be,0.001770381
looked at me,0.001765249
would have,0.001765249
second,0.001765249
The next,0.001761828
a lot,0.001758407
He looked at me,0.001758407
for that,0.001758407
You've,0.001756697
with that,0.001754986
between,0.001751565
the truth,0.001751565
Laurence,0.001749855
Sharpe,0.001743013
Will you,0.001741302
sat,0.001737881
Let's,0.001737881
opened,0.001736171
was gone,0.001731039
or the,0.001731039
Jesus,0.001729328
she could,0.001727618
magic,0.001727618
she did,0.001724197
to see,0.001720776
along,0.001712223
you must,0.001710513
says,0.001707092
not even,0.001707092
and my,0.00170025
Body,0.001698539
quietly,0.001693408
what you,0.001689987
like this,0.001689987
run,0.001689987
if we,0.001689987
that the,0.001676303
Richard,0.001674592
across the,0.001672882
toward,0.001669461
nice,0.001669461
not yet,0.001666039
What do you think,0.001662618
What are you talking about,0.001659197
I told,0.001659197
Tavi,0.001657487
that I,0.001655776
when they,0.001655776
YES YES,0.001652355
don't know,0.001648934
held,0.001647224
and we,0.001645513
but that,0.001645513
After the,0.001638671
you're a,0.00163525
the girl,0.001631829
do you know,0.001631829
high,0.001631829
Why not,0.001631829
At first,0.001628408
friend,0.001624987
M,0.001623277
try,0.001623277
or a,0.001621566
I got,0.001618145
I looked at,0.001616435
looked up,0.001611303
the boy,0.001607882
clear,0.001607882
At a,0.00160104
might be,0.001594198
moving,0.001590777
you say,0.001590777
but he was,0.001590777
in their,0.001590777
told me,0.001587356
kept,0.001587356
ready,0.001585645
Down the,0.001583935
too much,0.001583935
tell you,0.001583935
just as,0.001583935
she knew,0.001583935
You should,0.001573672
and not,0.001570251
morning,0.001570251
killed,0.00156683
I took a deep breath,0.001565119
do you think,0.001565119
and when,0.001563409
Anita,0.001561698
Doyle said,0.001556567
Five,0.001556567
of this,0.001553146
times,0.001546304
said Nightingale,0.001546304
quiet,0.001546304
hadn't,0.001544593
Making,0.001544593
I am not,0.00153433
behind him,0.001532619
when you,0.001529198
Then I,0.001525777
the world,0.001525777
I want to,0.001524067
fast,0.001524067
sort of,0.001522356
to it,0.001522356
He shrugged,0.001518935
about that,0.001515514
he told,0.001515514
her hand,0.001512093
instead of,0.001512093
talk,0.001512093
of my,0.001512093
she would,0.001512093
snapped,0.001510383
Would you,0.001508672
Of course not,0.001508672
I shrugged,0.001508672
of us,0.001508672
I won't,0.001508672
sense,0.001505251
What the hell,0.001503541
am,0.00150183
pain,0.00150012
be a,0.001491567
that he,0.001491567
and he was,0.001488146
said quietly,0.001488146
to know,0.001488146
not at all,0.001483015
on my,0.001477883
had to,0.001477883
all that,0.001474462
Master,0.001472752
Under the,0.001471041
I replied,0.001471041
watching,0.001469331
such a,0.00146762
against the,0.001464199
best,0.001460778
and what,0.001460778
spoke,0.001459067
the air,0.001457357
yourself,0.001455646
What are you doing here,0.001453936
to get,0.001453936
at once,0.001453936
was right,0.001453936
die,0.001453936
looked at him,0.001452225
just like,0.001447094
I'm sure,0.001443673
that would be,0.001441962
He did not,0.001441962
he couldn't,0.001440252
he whispered,0.001440252
world,0.001438541
he said quietly,0.001436831
tried to,0.001436831
lord,0.00143341
I'll be,0.00143341
took a deep breath,0.001429989
what's going on,0.001426568
wanted,0.001423147
hrer,0.001423147
and all,0.001419726
mouth,0.001418015
then the,0.001416305
slightly,0.001414594
the one,0.001412884
made a,0.001412884
tonight,0.001411173
I looked,0.001409463
Damn it,0.001409463
AND THERE,0.001402621
off the,0.001402621
read,0.001402621
Taking,0.00140091
out of the,0.00140091
Joanna thought,0.001399199
I sighed,0.001395778
the light,0.001395778
Your Grace,0.001392357
my dear,0.001392357
it all,0.001388936
Fuck,0.001388936
turn,0.001387226
he felt,0.001385515
said Frodo,0.001382094
He paused,0.001382094
several,0.001380384
Upon,0.001380384
He looked at,0.001380384
Sam,0.001376963
A moment later,0.001375252
arms,0.001375252
YES YES YES,0.001375252
go on,0.001375252
wanted to,0.001371831
murmured,0.001371831
Besides,0.001370121
waiting,0.0013667
up to,0.001364989
They'd,0.001363279
Your Majesty,0.001361568
on it,0.001361568
door,0.001358147
alive,0.001358147
that's all,0.001354726
said to,0.001351305
But if,0.001347884
I do not,0.001344463
n,0.001342753
I had to,0.001339332
closer,0.001339332
it to,0.001337621
Son,0.001337621
set,0.001337621
if the,0.001337621
out the,0.001337621
I know that,0.0013342
beautiful,0.0013342
house,0.001330779
was an,0.001330779
it out,0.001330779
ma'am,0.001330779
into a,0.001327358
like it,0.001327358
meant,0.001323937
around the,0.001323937
blue,0.001323937
his mouth,0.001320516
muttered,0.001318805
on the other,0.001318805
and to,0.001317095
That's the,0.001317095
The captain,0.001317095
except,0.001313674
I'm not sure,0.001313674
she was a,0.001313674
is this,0.001313674
am I,0.001313674
caught,0.001311963
It was not,0.001308542
but it's,0.001306832
Don't worry,0.001306832
you could,0.001303411
from his,0.001303411
Is he,0.001303411
OK,0.0013017
certainly,0.0013017
looking at,0.00129999
cut,0.00129999
that's not,0.00129999
my father,0.001296569
standing,0.001296569
for his,0.001293148
Becky,0.001293148
this one,0.001293148
I believe,0.001293148
gave,0.001291437
Hold,0.001289727
was in,0.001286306
dear,0.001284595
it had been,0.001282885
there's a,0.001279464
it up,0.001279464
I'm a,0.001276043
Listen,0.001276043
I don't think so,0.001272622
of him,0.001272622
What do you want,0.001272622
having,0.001269201
but a,0.001269201
a very,0.001269201
short,0.00126749
but no,0.001265779
Are you all right,0.001265779
Mary,0.001264069
idea,0.001264069
the night,0.001262358
at the moment,0.001262358
cried,0.001262358
above,0.001260648
with it,0.001258937
said Gandalf,0.001258937
care,0.001258937
worse,0.001257227
a second,0.001255516
today,0.001255516
This is a,0.001252095
and as,0.001252095
arm,0.001252095
I smiled,0.001248674
that you,0.001245253
end,0.001245253
simply,0.001245253
not that,0.001238411
away from,0.001238411
You did,0.001238411
air,0.001229859
sleep,0.001229859
he told her,0.001226438
safe,0.001221306
wide,0.001217885
I do not know,0.001217885
watched,0.001216175
expression,0.001216175
the whole,0.001214464
I whispered,0.001211043
The second,0.001211043
I don't understand,0.001211043
I should,0.001211043
I understand,0.001211043
low,0.001209333
case,0.001209333
She wasn't,0.001207622
stood up,0.001207622
what the,0.001207622
and even,0.001207622
family,0.001205912
despite,0.001205912
Rhys said,0.00120078
to them,0.00120078
I didn't know,0.00120078
no doubt,0.00120078
which is,0.00120078
Who are you,0.00120078
want to,0.001197359
heart,0.001193938
silent,0.001193938
a lot of,0.001190517
His voice was,0.001190517
by a,0.001190517
for it,0.001190517
GREEN,0.001188806
that way,0.001187096
of their,0.001183675
shook,0.001183675
beyond,0.001181964
strong,0.001181964
said Mother,0.001180254
but he didn't,0.001180254
my mother,0.001176833
reason,0.001176833
His expression,0.001176833
was there,0.001176833
explained,0.001176833
Temeraire,0.001175122
demanded,0.001173412
he has,0.001173412
talking,0.001173412
died,0.00116657
You need,0.00116657
told her,0.00116657
She felt,0.001163149
I hope,0.001163149
each other,0.001163149
my friend,0.001163149
As a matter of fact,0.001163149
They would,0.001159728
even if,0.001159728
started to,0.001159728
I'm going to,0.001159728
I must,0.001156307
His body,0.001156307
It's the,0.001156307
I turned,0.001156307
nearly,0.001154596
all of them,0.001154596
you know what,0.001149465
free,0.001149465
needed,0.001149465
pointed out,0.001146044
ago,0.001146044
What did,0.001146044
looking for,0.001146044
possible,0.001144333
the Most,0.001139202
at it,0.001139202
they have,0.001139202
What did you,0.001139202
skin,0.001137491
a minute,0.001135781
was so,0.001135781
the two,0.001132359
Can I,0.001132359
Michael,0.001130649
I know you,0.001128938
the king,0.001128938
my own,0.001125517
my hand,0.001125517
Are you sure,0.001123807
passed,0.001123807
shut,0.001122096
minutes,0.001120386
paused,0.001120386
late,0.001118675
child,0.001118675
use,0.001116965
returned,0.001116965
Henry,0.001116965
taken,0.001116965
did it,0.001115254
that's right,0.001115254
uh,0.001115254
Did he,0.001115254
nor,0.001111833
she told him,0.001108412
said Shadow,0.001108412
ten,0.001106702
so far,0.001104991
um,0.001104991
lady,0.001104991
especially,0.001103281
that was the,0.001103281
It's all right,0.001103281
she couldn't,0.00110157
Brother,0.00110157
Shut up,0.00110157
According to,0.00110157
truth,0.00110157
Hutch,0.00109986
somehow,0.00109986
running,0.00109986
his lips,0.001098149
her hands,0.001098149
the ground,0.001098149
hope,0.001096439
him to,0.001094728
not really,0.001094728
She turned,0.001094728
Chris,0.001094728
within,0.001093018
we will,0.001091307
It's just,0.001087886
time to,0.001084465
That's a,0.001084465
it isn't,0.001081044
money,0.001081044
Hours,0.001079334
at my,0.001077623
after that,0.001077623
War,0.001077623
ahead,0.001077623
at this,0.001077623
her own,0.001077623
sounded,0.001077623
watch,0.001077623
walked,0.001074202
I said quietly,0.001072492
dad,0.00106736
problem,0.001065649
he laughed,0.001063939
He saw,0.001063939
easy,0.001062228
I wanted to,0.001062228
behind me,0.001060518
the sun,0.001060518
empty,0.001058807
children,0.001057097
glanced at,0.001057097
he went,0.001057097
Chap,0.001057097
aren't,0.001057097
was no,0.001053676
speak,0.001053676
A new,0.001053676
same,0.001053676
New York,0.001050255
What are,0.001050255
somewhere,0.001050255
The house,0.001050255
leaving,0.001048544
smiling,0.001048544
To be honest,0.001046834
For some reason,0.001046834
got a,0.001046834
need to,0.001046834
what are you going to do,0.001046834
we do,0.001046834
had said,0.001046834
He had a,0.001041702
the end,0.001039992
only a,0.001039992
women,0.001038281
so he,0.001036571
he answered,0.00103315
he'd been,0.00103315
fight,0.001029729
like you,0.001029729
fact,0.001029729
in your,0.001029729
pale,0.001028018
you didn't,0.001026308
the old,0.001022887
even the,0.001022887
the Queen,0.001022887
that would,0.001022887
stupid,0.001021176
seemed to,0.001019466
but in,0.001019466
something else,0.001016045
I did not,0.001016045
Chane,0.001014334
Adam,0.001014334
he's a,0.001012624
See you,0.001012624
trust me,0.001012624
Granby said,0.001012624
J,0.001010913
but now,0.001009203
full,0.001009203
Peter,0.001007492
show,0.001005782
stepped,0.001004071
Kate,0.001004071
gods,0.001002361
should be,0.001002361
as We,0.001002361
Behind her,0.001002361
and this,0.001002361
How do you,0.00100065
he turned to,0.00100065
It was an,0.00100065
holding,0.00100065
hit,0.00100065
remained,0.000998939
the words,0.000998939
a great,0.000998939
was he,0.000998939
raised,0.000997229
the word,0.000995518
it is a,0.000995518
me to,0.000995518
None,0.000992097
Come to,0.000992097
do I,0.000992097
kind,0.000988676
Paul said,0.000988676
I've got,0.000988676
For all,0.000988676
changed,0.000988676
the floor,0.000988676
voice was,0.000988676
before the,0.000988676
business,0.000986966
her mouth,0.000985255
what he,0.000985255
Became,0.000985255
but I didn't,0.000985255
Although,0.000981834
A big,0.000981834
lips,0.000981834
pulled,0.000981834
perfect,0.000981834
had no,0.000978413
heavy,0.000978413
come in,0.000978413
back in,0.000974992
because of,0.000971571
ran,0.000971571
Aye,0.00096815
said nothing,0.00096815
Deeba said,0.00096815
that it,0.00096815
Butch,0.00096644
and then he,0.000964729
you like,0.000964729
help me,0.000964729
I never,0.000961308
a woman,0.000961308
We must,0.000961308
back to the,0.000959598
given,0.000959598
where are you,0.000959598
cleared his throat,0.000959598
he said to,0.000959598
stared at,0.000957887
tried,0.000957887
I looked at him,0.000957887
I like,0.000954466
turning,0.000954466
shot,0.000952756
years ago,0.000951045
YES YES YES YES,0.000951045
he replied,0.000951045
full of,0.000951045
you get,0.000951045
it will,0.000951045
V,0.000951045
hesitated,0.000949335
that was a,0.000949335
I feel,0.000947624
the phone,0.000947624
it is not,0.000944203
said softly,0.000944203
What can I do for you,0.000944203
his arm,0.000944203
his arms,0.000944203
you're right,0.000940782
the rest,0.000940782
said Mary,0.000940782
across,0.000937361
beside,0.000937361
he stood,0.000937361
my God,0.00093394
His eyes were,0.00093394
appeared,0.00093394
took a,0.00093394
take it,0.00093394
to make,0.000930519
my brother,0.000930519
What do,0.000930519
into his,0.000930519
near,0.000930519
most of,0.000930519
teeth,0.000928808
looked at her,0.000928808
She looked at,0.000928808
six,0.000928808
the car,0.000927098
you go,0.000927098
Matthew,0.000927098
the point,0.000927098
But there,0.000927098
Luke,0.000925387
I cannot,0.000923677
I have a,0.000923677
had to be,0.000923677
You got,0.000923677
where the,0.000923677
certain,0.000921966
Merry,0.000920256
stared at him,0.000918545
but it wasn't,0.000918545
We have to,0.000918545
surprise,0.000916835
she added,0.000916835
For example,0.000916835
it doesn't,0.000916835
the right,0.000916835
grew,0.000915124
oh my God,0.000913414
as well as,0.000913414
but this,0.000913414
He had to,0.000913414
softly,0.000911703
rather than,0.000909993
ready to,0.000909993
for now,0.000909993
There's no,0.000909993
says Luke,0.000909993
Hello,0.000908282
completely,0.000908282
the moment,0.000906572
my face,0.000903151
a hand,0.000903151
you want to,0.000903151
Laurel said,0.000903151
food,0.000903151
tall,0.000903151
then he said,0.000903151
could not,0.00089973
when it,0.00089973
Lightsong said,0.00089973
you and,0.00089973
Jarlaxle,0.00089973
This is the,0.000898019
fingers,0.000898019
Miriam,0.000898019
Last night,0.000896309
it in,0.000896309
surprised,0.000894598
said Fat Charlie,0.000892888
Like I said,0.000892888
live,0.000892888
Anger,0.000892888
apparently,0.000891177
used,0.000889467
Paul,0.000889467
and I was,0.000887756
some of,0.000886046
dangerous,0.000886046
rest,0.000886046
Princess,0.000886046
R,0.000886046
lay,0.000884335
stuff,0.000884335
in the dark,0.000882625
warm,0.000882625
My voice,0.000882625
Entreri,0.000882625
large,0.000875783
was all,0.000875783
and with,0.000875783
was too,0.000872362
but what,0.000872362
to his feet,0.000872362
the wall,0.000872362
clearly,0.000870651
Lieutenant,0.000870651
finished,0.000868941
me a,0.000868941
the only,0.000868941
his father,0.000868941
legs,0.00086723
In the meantime,0.00086723
dropped,0.00086723
the day,0.000865519
Nobody,0.000865519
who is,0.000865519
can be,0.000865519
I went,0.000865519
he went on,0.000862098
I need to,0.000862098
Alec,0.000862098
